PP,WordCode,Word,Translation,Condition,PretrainingNumRep,MnemonicPP,PractCorrectRespB1,PractCorrectRespB2,PractCorrectRespB3,PracticeNumCorrResp,PractTrialB1,PractRespB1,PractFixOnsetB1,PractSentOnsB1,PractRespOnsB1,PractRespLastKeyB1,PractRespSubmB1,PractBackspaceB1,PractSentence,PractTrialB2,PractRespB2,PractFixOnsetB2,PractSentOnsB2,PractRespOnsB2,PractRespLastKeyB2,PractRespSubmB2,PractBackspaceB2,PractTrialB3,PractRespB3,PractFixOnsetB3,PractSentOnsB3,PractRespOnsB3,PractRespLastKeyB3,PractRespSubmB3,PractBackspaceB3,Test1TrialSwa2Nl,Test1RespSwa2Nl,Test1CorrectSwa2Nl,Test1LDSwa2Nl,Test1FixOnsetSwa2Nl,Test1WordOnsetSwa2Nl,Test1RespOnsetSwa2Nl,Test1LastKeySwa2Nl,Test1RespSubmSwa2Nl,Test1BackspaceSwa2Nl,Test1TrialNl2Swa,Test1RespNl2Swa,Test1CorrectNl2Swa,Test1LDNl2Swa,Test1FixOnsetNl2Swa,Test1WordOnsetNl2Swa,Test1RespOnsetNl2Swa,Test1LastKeyNl2Swa,Test1RespSubmNl2Swa,Test1BackspaceNl2Swa,Test2TrialSwa2Nl,Test2RespSwa2Nl,Test2CorrectSwa2Nl,Test2LDSwa2Nl,Test2FixOnsetSwa2Nl,Test2WordOnsetSwa2Nl,Test2RespOnsetSwa2Nl,Test2LastKeySwa2Nl,Test2RespSubmSwa2Nl,Test2BackspaceSwa2Nl,Test2TrialNl2Swa,Test2RespNl2Swa,Test2CorrectNl2Swa,Test2LDNl2Swa,Test2FixOnsetNl2Swa,Test2WordOnsetNl2Swa,Test2RespOnsetNl2Swa,Test2LastKeyNl2Swa,Test2RespSubmNl2Swa,Test2BackspaceNl2Swa,PractLDRespB1,PractLDRespB2,PractLDRespB3,Test1Swa2NlLenient,Test2Swa2NlLenient,Test1Nl2SwaLenient,Test2Nl2SwaLenient,RepeatedTest,FirstTestSession
25,S31,kitanda,bed,retrieval,2,tanden poetsen en naar bed,TRUE,TRUE,TRUE,3,89,bed,0.0163594814794,0.0330376528909,4.96481913731,5.26869887822,5.41885086392,0,Ik ben erg moe. Ik ga naar kitanda. ,36,bed,0.0161498348161,0.032826992122,2.13218171944,2.39875179802,2.56537088933,0,62,bed,0.0163901836522,0.0330673679609,3.94851046875,4.21507242548,4.31923577603,0,19,bed,TRUE,0,0.0162457277256,1.53243596072,2.73208416336,2.9986518867,3.11529142945,0,18,mdanda,FALSE,3,0.0162477919384,1.54910268594,8.23030762012,9.6798260917,10.2514051229,0,38,bed,TRUE,0,0.0134103636076,1.53134043573,6.51212290948,6.79884426652,7.01554275753,0,21,kitanda,TRUE,0,0.0104110997349,1.54797634895,5.02773816225,5.81909153258,6.05233681934,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,1
25,S32,kiti,stoel,retrieval,2,tipi huis meubels,TRUE,TRUE,TRUE,3,78,stoel,0.0162650347211,0.0329434881605,2.96536342889,3.50302133587,4.43670734676,0,Ik zou graag zitten. Mag ik een kiti? ,34,stoel,0.0161772576494,0.0328559121108,1.69902048545,2.19884410789,2.48209508516,0,24,stoel,0.016209042934,0.0328869233153,1.71571133317,2.23219831449,2.48212799856,0,22,stoel,TRUE,0,0.0160245568704,1.53221635902,5.14775074324,7.51801682374,8.38496885578,1,20,kiti,TRUE,0,0.0161921121844,1.53238616757,3.64840349469,4.94796661188,5.31452300938,1,34,huis,FALSE,5,0.00535347369555,1.531357477,4.4948659676,8.47417311418,8.93041936894,0,9,,FALSE,4,0.00538057211179,1.53099206743,5.99314410072,,5.99314410072,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
25,S33,kofia,hoed,retrieval,2,stad koffie zonnebril hoed,TRUE,TRUE,TRUE,3,57,hoed,0.0161893368986,0.0328646670159,2.81534062453,3.2693680607,3.6150715864,0,De zon brandt op mijn hoofd. Ik heb een kofia nodig.,60,hoed,0.0163590974398,0.033036464768,1.86581248162,2.33231774517,2.51559742307,0,92,hoed,0.0162784641079,0.0329567345289,1.63248071067,2.06565547607,2.24893662112,0,,,,,,,,,,,,,,,,,,,,,31,hoed,TRUE,0,0.0053138038495,1.5314343024,3.24863746649,3.61910466274,4.24535548512,0,6,kofia,TRUE,0,0.00531743559577,1.53110046109,2.92974581965,4.48600674108,4.73691265231,0,0,0,0,,TRUE,,TRUE,FALSE,2
25,S91,koti,jas,context,2,coat,TRUE,TRUE,TRUE,3,95,jas,0.0162686500935,0.0496082121817,2.23227027693,2.53216403695,2.68212123353,0,Voor een dag in de lente is het nogal koud buiten. Neem een koti mee! ,75,jas,0.0161096366619,0.0494491957497,1.36572064947,1.6489586774,1.80323471225,0,30,jas,0.0162029733074,0.0495415092892,1.31598885151,1.61572860862,1.73674320947,0,,,,,,,,,,,,,,,,,,,,,33,jas,TRUE,0,0.00538839433489,1.53146028336,4.3950789835,4.68569469025,5.11878325318,0,25,koti,TRUE,0,0.0114489411362,1.53135161033,3.22966522281,4.045503828,4.37851766076,0,0,0,0,,TRUE,,TRUE,FALSE,2
25,S102,kujitia,sieraden,retrieval,2,kujitia kujitia kujitia kujitia kujitia,TRUE,TRUE,TRUE,3,26,sieraden,0.0162856678526,0.0329663055181,3.94840266161,5.10354224003,6.9530264704,0,"Zo veel kettingen, oorbellen en ringen! Jij hebt veel kujitia.",1,sieraden,0.0203485706852,0.0370283442626,4.1357390077,4.91880176518,5.20205528671,0,55,sieraden,0.0162129673399,0.0328905536908,2.23221594731,3.44847645257,3.70404712754,0,15,sieraden,TRUE,0,0.0162071167351,1.53240107011,4.6480955162,6.38615272945,6.66410168784,0,3,kichisa,FALSE,5,0.016156204475,1.54900724908,3.33180014402,12.112286961,12.8120800079,1,28,,FALSE,8,0.00611949284075,1.54783750449,4.0311860865,,4.0311860865,0,40,kichasa,FALSE,5,0.00541828640235,1.53157398496,4.67814093691,6.26993765967,6.65948074406,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
25,S18,kumbukumbu,geheugen,retrieval,2,koppie koppie,TRUE,TRUE,TRUE,3,12,geheugen,0.0162939697102,0.0329712830326,2.49887977658,5.74780823718,6.29764210735,1,Hij kan 100 spelkaarten en 50 namen onthouden. Hij heeft een uitstekend kumbukumbu!,100,geheugen,0.01635532005,0.0330332604372,1.44927732766,2.17114799996,2.44895041121,0,103,geheugen,0.0163760341902,0.0330521293872,1.31600533822,2.01576895513,2.28804622944,0,39,geheugen,TRUE,0,0.0495381189394,1.58238814044,2.5321103314,3.24853191263,3.48179862486,0,23,kumbakumba,FALSE,2,0.0160627028126,1.53228705533,2.7652219276,4.48706638353,5.08714269541,0,20,geheugen,TRUE,0,0.0053783371909,1.53111554681,2.77981726728,4.00317582263,4.3720475647,0,42,kumbakumba,FALSE,2,0.00552919435313,1.53148710241,2.78027319115,4.84485374538,5.32254825683,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
25,S34,lango,deur,retrieval,2,lango lango lango lango lango,TRUE,TRUE,TRUE,3,40,deur,0.0162575069426,0.032935615347,6.49754917341,6.89739908724,7.73048191546,0,Ik wil graag naar buiten. Waar is de lango?,67,deur,0.016283597638,0.0329598188473,1.39922968407,3.45278062533,3.74845998486,1,74,deur,0.0163425627316,0.0330219042635,1.76583039914,2.09903989579,2.33230815018,0,50,deur,TRUE,0,0.0162085718857,1.53239990899,3.18190110245,3.58175692388,3.86940049905,0,19,lango,TRUE,0,0.0162366607883,1.53243088119,3.18193075451,3.84836785168,4.19826943818,0,33,deur,TRUE,0,0.00574402612619,1.53166868974,4.76146996336,5.64395055796,5.99356231029,0,22,lango,TRUE,0,0.00620302300968,1.53121053095,3.21281336036,4.06920488498,4.37831260677,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
25,S35,likizo,vakantie,context,2,ibiza,TRUE,TRUE,TRUE,3,74,vakantie,0.0163506845702,0.0496889235219,2.04907852611,2.78790745777,3.00450569859,0,De kinderen hebben twee weken vrij. Ze hebben likizo.,63,vakantie,0.016245805733,0.0495859858847,1.63244301778,2.38218731135,2.59879230887,0,93,vakantie,0.0162790101649,0.0496190523027,1.66580004767,2.56550402808,3.43189955962,0,21,vakantie,TRUE,0,0.0162467058262,1.54910066074,3.08197367961,4.64811698342,4.79807219079,1,4,lipicha,FALSE,4,0.015966995923,1.54882315606,5.6975186726,14.7996794932,15.4943412569,0,13,,FALSE,8,0.00524675622182,1.53131305794,3.396015136,,3.396015136,0,11,,FALSE,6,0.00538113084167,1.5482906347,4.66132343636,,4.66132343636,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
25,S36,lugha,taal,retrieval,2,language,TRUE,TRUE,TRUE,3,54,taal,0.0163532618362,0.0330299690968,5.23138599055,6.03111280599,7.19741534392,0,Het Italiaans heeft een mooie klank. Ik vind het een mooie lugha.,76,taal,0.0163843630507,0.0330625104589,1.6325816231,2.03661782451,2.43674017248,0,5,taal,0.0160907797135,0.0327685580842,1.43235573209,1.81554973381,2.06987575716,0,,,,,,,,,,,,,,,,,,,,,47,,FALSE,4,0.00571050231247,1.53143625796,3.7957997455,,3.7957997455,0,4,langu,FALSE,4,0.0052665911453,1.531152423,3.98100568648,4.56162920148,4.97765945113,0,0,0,0,,FALSE,,FALSE,FALSE,2
25,S62,maji,water,retrieval,2,maji maji maji maji maji,TRUE,TRUE,TRUE,3,80,water,0.0162208971587,0.0328991045735,4.0483035917,4.9146745207,5.41452467488,0,We kunnen helaas niet douchen of afwassen op dit moment. Er is geen maji.,71,water,0.0162171737747,0.0328927529181,3.53180631332,4.01496133234,4.38654071387,0,71,water,0.016303585704,0.032982492191,1.73247103201,2.56552036177,2.9487396861,0,46,water,TRUE,0,0.016322598668,1.53251449083,2.86545371688,3.34861471252,4.39829369935,0,43,maji,TRUE,0,0.0161853674881,1.53237812074,3.36515647784,3.66924261007,4.04827118236,0,9,water,TRUE,0,0.00528447051215,1.53119013729,3.72889180049,4.13524959178,4.46152374115,0,33,mija,FALSE,2,0.00560546102952,1.53139239764,4.79478062156,5.22769486066,5.452855321,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
25,S38,maliki,koning,retrieval,2,maliki maliki maliki maliki maliki,TRUE,TRUE,TRUE,3,72,koning,0.0162977290984,0.0329774936736,4.81480082142,5.4365390507,5.66451497121,0,Hij draagt een kroon en regeert het land vanuit zijn troon. Hij is de maliki. ,7,koning,0.0162727755205,0.0329513759762,2.53218066167,3.18195611313,3.46520562625,0,18,koning,0.0162713263699,0.0329498938218,2.13230648434,3.16529635162,3.43187978758,0,28,koning,TRUE,0,0.0161557364263,1.53234883771,2.632025801,3.63169156379,3.79830995003,0,34,maliki,TRUE,0,0.0161908370528,1.53238328727,2.99861654304,4.39814456594,4.66473210932,1,49,koning,TRUE,0,0.00518334034086,1.53142592145,2.53027242289,3.18799512229,3.39610145982,0,27,maliki,TRUE,0,0.0104510489464,1.5478349902,2.56330818582,3.27926929261,3.5290166767,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
25,S40,maumiva,pijn,context,2,mal,TRUE,TRUE,TRUE,3,88,pijn,0.0163064720018,0.0496459410806,1.86576060326,2.3989093353,2.65337945154,0,Gelukkig kreeg ik een verdoving. Ik had geen maumiva.,53,pijn,0.0162502011872,0.0496362860831,1.34920342969,1.88235166367,2.2655767246,0,2,pijn,0.0162659828175,0.0496068950451,1.34921884228,1.98233826762,2.19894187299,0,1,pijn,TRUE,0,0.0134220519449,1.52961538126,3.16245525304,3.68311976704,3.85001098647,0,10,maliva,FALSE,2,0.0164682727218,1.53266084895,3.46540430378,8.91862540829,9.28018667662,1,30,,FALSE,4,0.0135542366418,1.54809060928,10.7720623711,,10.7720623711,0,12,,FALSE,7,0.00709922629858,1.53146754685,5.31092610932,,5.31092610932,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
25,S41,maziwa,melk,retrieval,4,maziwa maziwa maziwa maziwa maziwa,FALSE,TRUE,TRUE,2,34,water,0.0162135433993,0.032889974631,13.8284588057,14.2783295284,15.2280048275,0,Ik drink mijn koffie nooit zwart. Ik neem liever wat maziwa.,22,melk,0.0162443955878,0.0329232990744,13.2120312302,13.6327767943,13.9329021662,0,19,melk,0.0161984578408,0.03287563915,1.66571561295,2.91531055876,3.18188743303,0,48,mels,FALSE,1,0.0161146711835,1.53230795849,8.18018935823,8.76332281436,9.03462066447,0,45,,FALSE,6,0.0162147765277,1.53240702873,2.81535982052,6.48082904267,7.46384779527,1,40,,FALSE,4,0.00561412134789,1.54793248863,7.32530922226,,7.32530922226,0,24,,FALSE,6,0.00527329590795,1.53129853096,4.63068490548,,4.63068490548,0,5,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
25,S42,mbwa,hond,context,2,bwa bark ,TRUE,TRUE,TRUE,3,47,hond,0.0163498654856,0.0330284569409,2.86548036864,3.2320151969,3.56524807497,0,Hij blaft bij ieder geluid. De mbwa is in de tuin.,102,hond,0.0162094629777,0.032887121336,1.89898822378,2.33645727892,2.56543308875,0,77,hond,0.0162406842046,0.0329170344276,1.39918565152,1.81569861219,1.99898293457,0,,,,,,,,,,,,,,,,,,,,,27,hond,TRUE,0,0.00551829911365,1.53141083573,3.29626223445,3.65223680663,3.86893334209,0,21,mbwa,TRUE,0,0.00532441972382,1.5315063786,3.71248831905,4.54500278667,5.12774053686,0,0,0,0,,TRUE,,TRUE,FALSE,2
25,S89,mchezo,spel,context,2,chase tikkertje,TRUE,TRUE,TRUE,3,90,spel,0.0163805376551,0.0497198507173,3.71524280842,4.18604274875,4.4983151579,0,Het geblinddoekte kind probeert zijn vrienden te vangen. Ze vinden het een leuk mchezo. ,14,spel,0.0161913651073,0.049532823391,1.44911458484,1.76566663022,1.98675512603,0,34,spel,0.0162136844137,0.049553066483,1.60038423704,1.89897790872,2.20338647827,0,36,spel,TRUE,0,0.0162420343431,1.5324329064,4.28157927486,4.56900043104,4.80247407765,0,48,mcheza,FALSE,1,0.0162431984636,1.53243528265,2.91535620547,10.2678850818,10.9179074468,0,50,spel,TRUE,0,0.00521155621732,1.53108537538,2.96297657943,3.2296012482,3.53804966832,0,6,mcheza,FALSE,1,0.009805715531,1.53115493729,3.46257583017,5.57049066292,6.2538442735,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
25,S95,mchoro,schilderij,context,3,mchoro mchoro mchoro mchoro mchoro,TRUE,TRUE,TRUE,3,61,schilderij,0.0162339095041,0.0496194603447,2.66542866063,3.68175080958,5.68112596868,0,"De kleuren, motief en penseelvoering zijn niet mooi. Wat een lelijk mchoro!",95,schilderij,0.0163706186304,0.0497108617892,1.56591856859,2.68221715944,3.08813141991,0,39,schilderij,0.016346082095,0.0497328060565,3.51526690025,4.48160885558,4.78758919755,0,,,,,,,,,,,,,,,,,,,,,28,,FALSE,10,0.00537135306308,1.53135524208,4.99446912946,,4.99446912946,0,10,,FALSE,6,0.0060038356828,1.53120410555,5.02996190857,,5.02996190857,0,0,0,0,,FALSE,,FALSE,FALSE,2
25,S43,mchuma,geweer,context,3,mchuma mchuma mchuma mchuma mchuma,TRUE,TRUE,TRUE,3,98,geweer,0.0162148575355,0.0328899086235,4.06495650651,4.71967001523,5.01981626935,0,De jager schiet op de haas. Hij gebruikt een mchuma.,48,geweer,0.0162500271699,0.0329281835793,1.33254302311,1.98232218896,2.34888712834,0,99,geweer,0.0162452956811,0.0329185495839,2.41552043778,3.13689517083,3.49850660435,0,,,,,,,,,,,,,,,,,,,,,25,,FALSE,6,0.00539901020943,1.53124712778,4.96115511888,,4.96115511888,0,40,mchono,FALSE,3,0.00552891498774,1.53155303258,4.24532391687,5.64058700198,6.25996963301,0,0,0,0,,FALSE,,FALSE,FALSE,2
25,S50,memo,woord,context,2,brief,TRUE,TRUE,TRUE,3,42,woord,0.016371182689,0.0497101957208,3.34997959856,4.6982390617,5.00347153439,0,Zo ga ik dit Scrabble spel winnen. Ik weet een goed memo. ,79,woord,0.0161621210855,0.0495015541601,2.49874808097,3.04855555441,3.51508464941,0,8,woord,0.0163879064175,0.0497278735475,1.91583011011,2.39899332298,2.51562727315,0,5,woord,TRUE,0,0.016198127807,1.53238993596,2.44879630028,2.95302876431,3.06525310182,0,31,memo,TRUE,0,0.016241218259,1.53243309542,5.03133597172,5.51450280596,5.86881913564,0,26,woord,TRUE,0,0.00559680071069,1.53142983256,2.88006660064,3.42949481009,3.84575721216,0,1,memo,TRUE,0,0.0181380594463,1.53330521058,5.29620524396,6.02885059414,6.37061442167,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
25,S44,meza,tafel,context,2,meso tussen,TRUE,TRUE,TRUE,3,91,tafel,0.0162670149257,0.0496062079756,3.08199475379,4.26494826832,4.56484507366,0,Nu kunnen we met acht mensen samen eten.  We hebben een nieuwe grote meza gekocht.,5,tafel,0.0163270181247,0.0496687314353,1.63252315306,2.08722518794,2.43226587914,0,15,tafel,0.0162823045048,0.0496228896982,1.5325103444,2.02017446336,2.34891533425,0,,,,,,,,,,,,,,,,,,,,,43,tafel,TRUE,0,0.00533168321658,1.5310563214,4.96095453472,5.45150654622,6.24301161181,0,13,meza,TRUE,0,0.00577168327254,1.53148430876,7.52531676512,9.10707226756,9.74833617122,0,0,0,0,,TRUE,,TRUE,FALSE,2
25,S46,mguu,voet,retrieval,2,mguu mguu mguu mguu mguu,TRUE,TRUE,TRUE,3,69,voet,0.0162354606646,0.0329115288578,2.68209294961,3.03626642553,3.99833507229,0,Deze schoen past me niet. Mijn mguu is te groot.,93,voet,0.0161346502473,0.032809575323,1.96555405625,2.26544344782,2.63648343362,0,44,voet,0.0161223699779,0.0327997733102,1.66564577473,1.98219517083,2.30327436902,0,12,voet,TRUE,0,0.0159116372024,1.53210667669,2.86504371852,3.18158931623,3.48625215306,0,37,mguu,TRUE,0,0.0161731622266,1.53236662955,3.31515748727,5.63106224643,6.01428367698,0,11,knie,FALSE,4,0.00523949272883,1.53120969285,2.64672716784,3.03721255076,3.22156838369,0,46,mguu,TRUE,0,0.00549315625312,1.53113202935,5.67690334945,10.4785331655,11.1380625191,1,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1
25,S47,mit,boom,context,2,pit,TRUE,TRUE,TRUE,3,30,boom,0.0162659708167,0.0496072280803,2.94870475049,3.48185039821,4.1483119839,0,Wanneer hij gegroeid is zal hij voor schaduw zorgen en appels dragen. Op dit moment is de mit nog te jong.  ,41,boom,0.0160153129154,0.0493541369269,2.0487406222,2.63616116732,2.94845554174,0,65,boom,0.0162794902144,0.0496207294755,2.23228168711,2.61980248092,2.81542003974,0,45,boom,TRUE,0,0.016079465544,1.5322703736,2.78190333634,3.18594733856,3.31941833856,0,28,mit,TRUE,0,0.0162810863785,1.53247462271,3.21529902657,3.50295655918,3.73179221853,0,12,boom,TRUE,0,0.00550321339733,1.53120522301,3.41266976669,5.21086758233,5.61830679598,1,3,mit,TRUE,0,0.00533196258175,1.53119963571,3.84563987881,4.18453797899,4.77791618767,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
25,S72,mkate,brood,context,2,mk ate bread,TRUE,TRUE,TRUE,3,27,brood,0.0162311912236,0.0329073524263,2.61662292637,3.08194004914,3.68667395231,0,Ik ga snel naar de bakker. We hebben geen mkate meer.,15,brood,0.0163594034721,0.0330366117832,1.39930268461,1.8491400288,2.03242138688,0,40,brood,0.0161809390302,0.0328580243286,1.39911743947,1.86562270301,2.16553788525,0,25,brood,TRUE,0,0.016161157987,1.53235391724,2.76532748151,3.1862497128,3.38178702833,0,33,mkate,TRUE,0,0.016326019022,1.53251886828,3.3486377789,3.99841017905,4.54824619744,0,14,brood,TRUE,0,0.0131276461113,1.54807049499,4.63074021978,5.17770079717,5.39416322466,0,18,mkate,TRUE,0,0.00520401335962,1.54796377752,4.46167739196,5.06106390617,5.28664956021,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
25,S48,mkono,hand,retrieval,2,mguu,TRUE,TRUE,TRUE,3,7,hand,0.0162937506884,0.0329725041593,6.36429053236,6.68083625908,7.63498049299,0,We begroeten elkaar. Hij geeft me een mkono.,59,hand,0.0162428534286,0.0329209348301,1.96566712294,2.28675865539,2.46988584554,0,27,hand,0.016133342112,0.03281081145,1.56568201814,3.93157178642,4.11485331551,1,,,,,,,,,,,,,,,,,,,,,20,hand,TRUE,0,0.00531883242138,1.53094485472,3.57901576876,3.85282375274,4.11837202773,0,3,mkono,TRUE,0,0.0053386673444,1.53142033415,3.22969539425,3.98740203015,4.5117343126,0,0,0,0,,TRUE,,TRUE,FALSE,2
25,S49,moto,vuur,retrieval,2,"motorongeluk, explosie vuur",TRUE,TRUE,TRUE,3,24,vuur,0.0163557040896,0.0330328253922,1.73251761482,2.11999695635,2.71553445923,0,We hebben hout opgestapeld en aangestoken. We hebben een moto gemaakt. ,17,vuur,0.0162134533903,0.0328895935909,1.43247377929,1.81570704606,2.03666884778,0,53,vuur,0.0163535588672,0.0330320423109,1.28265860839,1.65336276349,1.85352039444,0,,,,,,,,,,,,,,,,,,,,,22,vuur,TRUE,0,0.0114824649502,1.53125718492,3.14615237411,3.49584262804,3.71226901743,0,32,moto,TRUE,0,0.00528474987732,1.53113901348,4.01194285866,5.8999126984,6.15973622346,1,0,0,0,,TRUE,,TRUE,FALSE,2
25,S77,mshangao,verrassing,retrieval,2,mshango mshango mshango mshango mshango,TRUE,TRUE,TRUE,3,92,verassing,0.0162398801203,0.0329167253949,4.54816339188,5.64778916988,6.11431785384,0,Jullie bezoek is geheel onverwacht. Wat een leuke mshangao!,37,verrassing,0.0163105404226,0.0329887718399,1.36592458654,2.58218656495,3.37125915045,0,31,verrassing,0.0163890585363,0.0330657507948,1.44930929896,2.53816854542,2.81553505062,0,,,,,,,,,,,,,,,,,,,,,45,vriend,FALSE,7,0.0119914681895,1.53122813095,4.93195503898,5.36072210295,5.57720185107,0,23,mshanguo,FALSE,1,0.00531073083312,1.53134602303,6.45965199488,14.7757804414,15.4172697927,1,1,0,0,,FALSE,,TRUE,FALSE,2
25,S3,mwandani,vriend,context,2,mwandani mwandani mwandani mwandani mwandani,TRUE,TRUE,TRUE,3,28,vriend,0.0163246238772,0.0496649270417,4.66487504109,7.86883713217,8.45225580677,1,We hebben al veel samen ondernomen en ik kan altijd op zijn loyaliteit vertrouwen. Wat een goede mwandani!,81,vriend,0.0162776870275,0.0496215515604,1.5991519077,2.182287065,2.41555477033,0,11,vriend,0.0163010594424,0.0496429797749,1.43256307452,1.95407273685,2.28228546016,0,29,vriend,TRUE,0,0.0161700089011,1.53236178705,2.64869961596,3.26515774363,3.46509732406,0,21,mshunga,FALSE,6,0.0161838883359,1.53237863679,4.68139653331,9.46315928779,10.8514381463,0,3,,FALSE,6,0.00530989273784,1.53117812459,5.16071456009,,5.16071456009,0,19,,FALSE,8,0.0104233918,1.54797132038,4.57819918453,,4.57819918453,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
25,S96,ndege,vliegtuig,retrieval,2,ndege ndege ndege ndege ndege,TRUE,TRUE,TRUE,3,85,vliegtuig,0.016302355577,0.0329799059236,1.54918975194,2.54885823602,2.90451061276,0,"Ik moet mijn mobiel uitschakelen, we gaan landen.  Ik zit in een ndege.",83,vliegtuig,0.0162604232437,0.0329390807046,1.48251154886,2.46551213159,2.76542748184,0,26,vliegtuig,0.0163269191153,0.0330053725556,1.14934457261,2.16567691962,2.39893770623,0,,,,,,,,,,,,,,,,,,,,,32,,FALSE,9,0.00544566418353,1.53120941349,6.32634818112,,6.32634818112,0,37,,FALSE,5,0.00561356261733,1.53029588956,7.45760368985,,7.45760368985,0,0,0,0,,FALSE,,FALSE,FALSE,2
25,S51,nyanya,tomaat,retrieval,2,nyancat poes samantha,TRUE,TRUE,TRUE,3,45,tomaat,0.0161992049179,0.0328765182403,4.94799021232,5.59776404362,6.20317689295,0,Haar hoofd is enorm rood. Ze lijkt net op een nyanya.,18,tomaat,0.0163566791898,0.0330346975852,1.31598592021,1.89912250566,2.21569554721,0,23,tomaat,0.0161779897253,0.0328537548876,1.71567820975,2.29880974267,2.6487106001,0,,,,,,,,,,,,,,,,,,,,,42,tomaat,TRUE,0,0.00526742924035,1.5313502135,4.17870539412,4.74480192315,5.0445140374,0,14,nyanya,TRUE,0,0.00529313083052,1.54800596165,3.52932369896,4.5356409823,5.16102046489,0,0,0,0,,TRUE,,TRUE,FALSE,2
25,S1,odare,school,context,2,truth or dare schoolleeftijd,TRUE,TRUE,TRUE,3,97,school,0.0162223793122,0.0328999146577,1.53245052722,2.39882642173,2.71540183052,0,De kinderen hebben vakantie. De odare is leeg. ,10,school,0.0163165890472,0.0329950814912,1.3159528988,2.12063885468,2.37072512193,0,41,school,0.0162386409929,0.0329151742344,1.43367619554,2.28221305068,2.56546331388,0,,,,,,,,,,,,,,,,,,,,,4,school,TRUE,0,0.00524703558676,1.53126584524,3.42924282276,4.21178836975,5.6769966574,0,26,odare,TRUE,0,0.00816165183005,1.53128484207,4.42827761629,5.0276753051,5.29408765639,0,0,0,0,,TRUE,,TRUE,FALSE,2
25,S52,paka,kat,context,2,paka paka paka paka paka,TRUE,TRUE,TRUE,3,4,kat,0.016145274345,0.0328225396624,1.78229683867,2.03627470305,2.64869449143,0,Het dier snort. De paka is tevreden.,98,kat,0.0162656167804,0.0329439982133,1.6824473849,1.88237059263,2.31557600319,0,10,kat,0.0163529018,0.0330314632511,1.29932460154,1.53653912171,1.88246889178,0,33,kat,TRUE,0,0.0162116081992,1.53240348536,2.48212576933,2.68205335151,2.9861632492,0,8,paka,TRUE,0,0.016231905297,1.53242530362,2.61544388254,3.41936632552,3.70319523151,0,17,kat,TRUE,0,0.0125932206467,1.54787857116,3.16276314448,3.38728106505,3.72888286081,0,5,paka,TRUE,0,0.00527273717762,1.53115465792,5.24405811353,6.12653395892,6.72589784456,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
25,S98,pamba,wol,context,2,pumba varken schaap,TRUE,TRUE,TRUE,3,84,wol,0.0162376028857,0.0495775670151,4.51483689915,4.79806267981,5.04799043768,0,"Je wilde een sjaal breien, toch? Heb je al pamba gekocht?",51,wol,0.0162762708815,0.0496181882127,1.61581223626,1.91570285496,2.3032180472,0,32,wol,0.0160987185345,0.0494836753132,1.43235491601,2.89854878071,3.14847318423,1,43,wol,TRUE,0,0.0162115871972,1.54906495104,2.99863252569,3.28185928746,3.53179975764,0,50,pamba,TRUE,0,0.0160737589549,1.53226773333,4.39804537869,5.41436478836,5.79759277759,0,45,,FALSE,3,0.00531352448434,1.53109990236,17.1986076443,,17.1986076443,0,37,,FALSE,5,0.00558786102692,1.5314943659,2.93000870222,,2.93000870222,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
25,S53,panya,muis,retrieval,2,tanya hond muis,TRUE,TRUE,TRUE,3,2,muis,0.0160215865635,0.0327006850703,2.91513527464,3.38163950008,4.06476206541,0,De kat zit voor het holletje. De panya is bang.,64,muis,0.0161561924733,0.0328349579459,4.21485624415,4.61470806617,4.88130069807,0,66,muis,0.0162744136896,0.032952114052,1.63247560715,2.04899038901,2.27005774763,0,,,,,,,,,,,,,,,,,,,,,54,muis,TRUE,0,0.00533559432824,1.53121919127,7.32555841594,7.74146993542,8.49073192263,0,42,punya,FALSE,1,0.0089718106633,1.53077108962,6.19272952289,6.9752356794,7.249608819,0,0,0,0,,TRUE,,TRUE,FALSE,2
